nps_score	checkin_date	checkout_date	created_at	source	order_id	hotel_name	pod_type	nps_review
10	2023-05-27 0:00:00	2023-05-28 0:00:00	2023-05-31 3:59:26	Android	10181685097088255	Bobobox Mega Bekasi	EARTH DOUBLE	Sangat puas nginep di bobox, pelayanan juga ramah. Good parah dah 😊
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 3:58:51	Android	10181685455916975	Bobobox Mega Bekasi	SKY SINGLE	Air nya deras dan water heater nya berfungsi dengan baik, serta lengkap dengan pengering rambut
8	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 3:53:50	Android	10211685452043585	Bobobox Alun-Alun Malang	SKY DOUBLE	Wifi nya kadang lambat. Sandalnya sulit dipakai. But I general bagus
8	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 3:27:35	Android	10191685341502680	Bobocabin Cikole	DELUXE CABIN	900K seharusnya dilengkapi TV  Letak ventilasi kurang pas sehingga jika ada cabin sebelah yang sedang membakar api, baunya masuk hingga ke cabin
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 3:14:34	iOS	10181685429821792	Bobobox Mega Bekasi	Earth Single	Good
10	2023-05-21 0:00:00	2023-05-22 0:00:00	2023-05-31 3:13:47	iOS	10041684644757627	Bobobox Pancoran	Sky Double	Yes
9	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 3:05:54	Android	10041685429371338	Bobobox Pancoran	SKY DOUBLE	...
9	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 3:03:33	Android	10191684677434470	Bobocabin Cikole	EXECUTIVE CABIN	Tidak ada tempat buat gantung baju dikamar mandi, malam hr lampu sorot terlalu terang jd ddk diluar silau dan polusi cahaya, lampu dlm kamar tidak bisa mati full wkt mau tidur. Mgk bisa ditambahin kursi ayunan dibagian dpn cabin karna kursi dpn bahan kayu jd ddk kelamaan pantat sakit atau dilapisin busa seperti sofa yg di pantai biarpun kena air tp tidak tembus dan cpt kering
6	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-31 3:01:10	Android	10001685030337645	Bobobox Paskal	SKY SINGLE	Kamar mandinya cenderung kotor (bisa dibilang branch bobobox terkotor yang pernah aku inepin). Air di WCnya kuning dan bau pesing (awal ngira ada yang belum nyiram, ternyata memang warna airnya kuning). Lantainya juga terkesan tidak bersih. Coba toilet di lantai lainnya juga ternyata kondisinya nggak jauh beda. Ruang makan di lantai dasar juga cenderung kotor. Selain itu, masih bisa ditolerir
8	2023-05-29 0:00:00	2023-05-31 0:00:00	2023-05-31 1:14:32	Android	10061685181857161	Bobobox Kebayoran Baru	EARTH SINGLE	Perlu ada alternatif toilet jongkok dan semprotan di toilet.
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 0:39:38	Android	10201678323107346	Bobocabin Signature Toba	DELUXE CABIN	Very amazing place with good facilities and activities
10	2023-05-28 0:00:00	2023-05-30 0:00:00	2023-05-30 23:18:12	iOS	10241684926335196	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Cabin/pod nyaman, water heater berfungsi baik, toilet bersih, kasur agak keras tapi cukup nyaman utk tidur, communal space dan dapur bersama bersih dan nyaman, suasana sangat tenang dan nyaman, host sangat ramah dan fast respon. Terima kasih
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 15:33:06	Android	10191684946673517	Bobocabin Cikole	STANDARD CABIN	I have a great stay experience, but if i can suggest simething to improve, maybe you can provide sink, to wash hand near every pod, thanks!!
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-30 13:42:40	Android	10071683623546131	Bobobox Alun-Alun Bandung	SKY DOUBLE	Nyaman poll pengen balik lagi, hostnya juga ramah, baik, cantik pula galon abis lgsg di ganti, topp banget deh bersih juga
0	2023-05-23 0:00:00	2023-05-30 0:00:00	2023-05-30 12:07:59	iOS	10081684814537632	Bobobox Kota Tua	Sky Double	Under the matrace in the room not clean. There is a lot of napkins and hair. What????? Why i must sleep with a hair and napkins?? Plates in the kitchen not clean. Why i must eat from dirty plates??? Today 30.05.2023 comes a group of workers and all the day smells poisonly in the pod. I do not recomend anyone to stay here. 
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 7:55:27	iOS	10111685339743916	Bobobox Tanah Abang	Sky Double	Sangat puas 
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 6:12:50	Android	10121685387697762	Bobobox Juanda Jakarta	SKY DOUBLE	Paket lengkap, lofff
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 5:58:32	Android	10261685252956830	Bobocabin Baturraden	DELUXE CABIN	Thanks for the great adventure and friendly staff almost all are helpful and easy to arrange the special request or preference.  Special thanks to Oki, Alfi, Fauzi AND wisnu you guys did great job.  Will definitely to return soon
9	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 5:57:57	Android	10241685192766569	Bobocabin Puncak Gunung Mas	DELUXE CABIN	kendala cuman banner d pinggir jalan mati, sudah conform petugas dan d respon baik
9	2023-05-03 0:00:00	2023-05-10 0:00:00	2023-05-30 5:36:09	Android	10121682514723462	Bobobox Juanda Jakarta	SKY DOUBLE	Excellent
10	2023-05-16 0:00:00	2023-05-17 0:00:00	2023-05-30 5:02:34	iOS	10221684226929979	Bobobox ITC Kuningan	Sky Double	ok
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 4:46:03	iOS	10241681988596069	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Perpect
9	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 4:43:28	Android	10191685353650686	Bobocabin Cikole	STANDARD CABIN	Sejukkk
9	2023-05-28 23:00:00	2023-05-29 23:00:00	2023-05-30 4:35:17	iOS	10231683885094707	Bobocabin Kintamani 	Deluxe Cabin	Recomended for holiday
3	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 4:31:24	Android	10141685347650708	Bobobox Slamet Riyadi Solo	EARTH DOUBLE	Pegawi tidak ramah
10	2023-05-28 23:00:00	2023-05-29 23:00:00	2023-05-30 4:17:20	iOS	10231682440537890	Bobocabin Kintamani 	Deluxe Cabin	Very good place 
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 4:13:40	Android	10071685293562994	Bobobox Alun-Alun Bandung	EARTH SINGLE	Great experience
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 3:54:45	Android	10061685274399377	Bobobox Kebayoran Baru	EARTH SINGLE	Nice
9	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 3:54:34	Android	10271685090635839	Bobocabin Padusan	DELUXE CABIN	Harusnya ada jatah makan pagi per 1hari
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 3:53:27	iOS	10271685334040863	Bobocabin Padusan	Deluxe Cabin	Bagus banget cocok buat kalian yg mau healing karna bener2 tenang dan pelayanannya mudah by phone sdh bs pesen makan tanpa naik ke receptionis dan pembayaran dgn mudah QRIS best deh ak kasi nilai 10/10 very recommended 
10	2023-05-28 23:00:00	2023-05-29 23:00:00	2023-05-30 3:51:34	iOS	10231676216688715	Bobocabin Kintamani 	Deluxe Cabin	Nyaman dan bersih! Pemandangan bagus! 
10	2023-05-28 23:00:00	2023-05-29 23:00:00	2023-05-30 3:45:50	iOS	10231685269297279	Bobocabin Kintamani 	Deluxe Cabin	Verry Good
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 3:37:47	Android	10351685179996334	Bobocabin Madasari Pangandaran	DELUXE CABIN	Will be back soon as possible
9	2023-05-28 23:00:00	2023-05-29 23:00:00	2023-05-30 3:29:37	iOS	10231685198379718	Bobocabin Kintamani 	Deluxe Cabin	Sangat baik atas pelayanannya dan saya ucapkan terima kasih atas pelayanan nya
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 3:25:44	Android	10231685168389403	Bobocabin Kintamani 	DELUXE CABIN	Ini adalah salah satu best exprience untuk dapat stay di bobocabin kintamani, meskipun cuman semalam. Bakalan kesini lagi sih.
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 3:21:06	Android	10121685284901986	Bobobox Juanda Jakarta	SKY DOUBLE	I was so impressed. The staff were lovely and kind, the room was SO clean, and everything seemed quite thoughtful in terms of facilities, e.g. large dining area, bathroom, water dispensers. Definitely coming to another bobobox in the future.
10	2023-05-28 23:00:00	2023-05-29 23:00:00	2023-05-30 3:16:56	iOS	10231684938780911	Bobocabin Kintamani 	Deluxe Cabin	View bagus, tempat nyaman, dan recomended untuk pasangan maupun keluarga 
8	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 3:05:56	Android	10121684845456298	Bobobox Juanda Jakarta	SKY DOUBLE	Kasur yg digunakan sangat keras, lebih baik diganti busa medium / soft karena smua org tidak suka dengan kasur yg keras (ortopedic). Trimakasih
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 2:54:32	Android	10331685331929044	Bobocabin Ubud	DELUXE CABIN	Good
10	2023-05-28 23:00:00	2023-05-29 23:00:00	2023-05-30 2:51:35	iOS	10231685014094255	Bobocabin Kintamani 	Deluxe Cabin	sangat baik
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 2:39:24	Android	10341685337596285	Bobocabin Umarato Sumba	DELUXE CABIN	Nyaman sekali puas menginap disini,pelayananya friendly. Good luck ya
9	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 2:35:00	Android	10191685349400888	Bobocabin Cikole	DELUXE CABIN	service baik dan tempat nya nyaman
8	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 2:27:52	iOS	10271685340996583	Bobocabin Padusan	Deluxe Cabin	Worth it....
10	2023-05-24 0:00:00	2023-05-26 0:00:00	2023-05-30 1:43:20	iOS	10031684899274397	Bobobox Dago	Earth Double	Great
10	2023-05-28 0:00:00	2023-05-30 0:00:00	2023-05-30 1:40:31	iOS	10341683717693972	Bobocabin Umarato Sumba	Deluxe Cabin	Very nice camping experience 
10	2023-05-25 0:00:00	2023-05-26 0:00:00	2023-05-30 1:33:43	iOS	10061684993837420	Bobobox Kebayoran Baru	Sky Double	Host baik , menjelaskan dengan jelas,thx ka fahri
9	2023-05-28 23:00:00	2023-05-29 23:00:00	2023-05-30 1:24:05	iOS	10231682834879091	Bobocabin Kintamani 	Deluxe Cabin Hot Tub	Coming in the evening, check out in the morning 9am. Overall good impression for us. Beautiful view, helpful and friendly staffs.  Just input to add more street signs on the crossroads .
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 1:18:23	Android	10331685004627854	Bobocabin Ubud	DELUXE CABIN	👍 good deh
10	2023-05-27 23:00:00	2023-05-29 23:00:00	2023-05-30 1:17:47	iOS	10231684764092163	Bobocabin Kintamani 	Deluxe Cabin	Really lovely view around the cabin, the complementary experiences really suits the surrounding e.g. fireplace, bbq. Would love to visit here again
7	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-30 0:43:55	iOS	10191682663324348	Bobocabin Cikole	Deluxe Cabin	It was not bad
10	2023-05-21 0:00:00	2023-05-22 0:00:00	2023-05-30 0:40:23	Android	10191683882643479	Bobocabin Cikole	DELUXE CABIN	Nyamaaan bgt.. bener2 tempat buat healing terbaiik.. 😍😍😍
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-05-30 0:27:05	Android	10031685364051838	Bobobox Dago	EARTH DOUBLE	Si0
0	2023-05-20 0:00:00	2023-05-21 0:00:00	2023-05-29 17:01:39	iOS	10061684583401136	Bobobox Kebayoran Baru	Earth Double	pelayanan nya tidak ramah buat kaka yg cewe parkiran nya juga ga bebas bentar bentar di gembok yg jaga nya di loby terus ribed harus manggil dlu
8	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 16:56:44	iOS	10061685293047763	Bobobox Kebayoran Baru	Sky Double	Ok
9	2023-05-14 0:00:00	2023-05-15 0:00:00	2023-05-29 14:37:12	iOS	10181684080377934	Bobobox Mega Bekasi	Sky Double	Tol
0	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 14:36:18	iOS	10021685026596648	Bobobox Cipaganti	Earth Double	Bobobox terburuk sejauh ini. Manajemen berantakan. Pod dgn AC ga berfungsi tapi malah dijual. Yakali tidur pengap2an di pod sekecil itu gak pakai AC. Disuruh nunggu kejelasan petugas front office dari pertama kali komplen (sekitar jam 16.30) sampai jam 22.00, tetap tidak ada solusi. Akhirnya memutuskan untuk pindah hotel. Apes bgt.  Baca review Google Maps banyak komplen yg serupa. Gak heran sih.
9	2023-05-20 0:00:00	2023-05-21 0:00:00	2023-05-29 12:45:54	Android	10111684553802327	Bobobox Tanah Abang	SKY DOUBLE	Good
8	2023-05-11 0:00:00	2023-05-12 0:00:00	2023-05-29 9:29:44	iOS	10091683798415659	Bobobox Kota Lama	Earth Double	the host are so nice
8	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-29 9:29:19	iOS	10091684921330396	Bobobox Kota Lama	Earth Double	so comfy
10	2023-05-22 0:00:00	2023-05-23 0:00:00	2023-05-29 9:24:07	Android	10221684714017322	Bobobox ITC Kuningan	EARTH SINGLE	5*
10	2023-05-23 0:00:00	2023-05-26 0:00:00	2023-05-29 9:23:51	Android	10221684765497191	Bobobox ITC Kuningan	EARTH DOUBLE	5*
8	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-29 9:05:33	Android	10001684744964166	Bobobox Paskal	SKY SINGLE	No comment
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 8:00:05	Android	10221685249590205	Bobobox ITC Kuningan	EARTH DOUBLE	Mohon berikan kami bobo lovers kulkas khusus di comunal space untuk simpen makanan dan minuman kamii biar awetttt
10	2023-05-24 0:00:00	2023-05-26 0:00:00	2023-05-29 7:14:40	iOS	10031684899274397	Bobobox Dago	Earth Double	Good ones
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 5:55:41	iOS	10031685259609846	Bobobox Dago	Sky Double	Good area , like it . Servise good 
9	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 5:31:12	Android	10241685247442214	Bobocabin Puncak Gunung Mas	DELUXE CABIN	All is good, mungkin saran di perbagus untuk area jalan nya untuk tamu (yg bawa mobil), ke lokasi Receptions memudahkan untuk bisa jalan kaki.  Untuk AC kurang dingin di siang hari , tolong di PM (preventif maintenance)
9	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 5:29:18	Android	10241685253731294	Bobocabin Puncak Gunung Mas	EXECUTIVE CABIN	Ambient light is very unique feature, we love it
8	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 5:28:35	iOS	10241683045630840	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Showernya slow. Mandinya Jdnya lama. Keramas berasa kurang bersih. 
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 5:09:59	Android	10351685259710334	Bobocabin Madasari Pangandaran	EXECUTIVE CABIN	Well
9	2023-05-27 0:00:00	2023-05-29 0:00:00	2023-05-29 5:08:31	Android	10121685024545116	Bobobox Juanda Jakarta	EARTH DOUBLE	Cleen and Clear great!!
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 5:05:27	Android	10211685239837742	Bobobox Alun-Alun Malang	SKY DOUBLE	The location was directly infront of alun alun. Hence, street food was easy to get. The pods were comfortable (sky double) and the wall plug doesnt require international travel adaptor. The toilet and shower cubicles are decent and they have hairdryer  as well. The staffs were friendly from the strat till the end. Would definitely try to stay at other branches in other cities
10	2023-05-27 0:00:00	2023-05-29 0:00:00	2023-05-29 5:02:00	iOS	10131681561952166	Bobobox Malioboro	Sky SIngle	Jam tanganku senpat tertinggal, tapi ditemukan staff dan disimpan. Terima kasihh
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:59:52	iOS	10071685287847575	Bobobox Alun-Alun Bandung	Earth Double	Ok ya good ex
8	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:57:26	iOS	10251684905258417	Bobocabin Coban Rondo Malang	Deluxe Cabin with View	Lumayan 
7	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:55:01	Android	10021685241922903	Bobobox Cipaganti	SKY SINGLE	maaf tp tidur agak keganggu karena gedebak gedebuk sebelah yg lg diberesin
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:53:42	Android	10211685283097855	Bobobox Alun-Alun Malang	EARTH DOUBLE	MV
8	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:47:00	Android	10271685095742479	Bobocabin Padusan	DELUXE CABIN	speaker dengung
9	2023-05-27 0:00:00	2023-05-29 0:00:00	2023-05-29 4:45:03	iOS	10211685172235190	Bobobox Alun-Alun Malang	Earth Double	Very clean and close to amenities and city centre
10	2023-05-26 0:00:00	2023-05-29 0:00:00	2023-05-29 4:44:10	Android	10061685033877064	Bobobox Kebayoran Baru	SKY SINGLE	Bagus
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:43:18	Android	10271685150007461	Bobocabin Padusan	DELUXE CABIN	Bagusss banget
7	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:42:58	Android	10171685148484266	Bobocabin Ranca Upas	STANDARD CABIN	Toilet yg sharing mohon diperbanyak
9	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:42:19	Android	10121685238326888	Bobobox Juanda Jakarta	EARTH DOUBLE	Thanks
9	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:40:34	Android	1.03317E+16	Bobocabin Ubud	DELUXE CABIN HOT TUB	i would love to give 10, but i really disappointed with the food that I've ordered, i ordered spaghetti parmezan cheese, that came out to be very dry,hard, and tasteless, (HAMBAR) and not hot or warm, it feels like the cheap spaghetti that just being boiled and nothing else but a little bit of cheese, its YUCKY, my son can't even finished it. and its 48K SO NOT WORTH IT.
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:38:05	Android	10241684510384352	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Lovely stay
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:32:44	Android	10241674617245452	Bobocabin Puncak Gunung Mas	EXECUTIVE CABIN	Pelayanannya sangat baik, ada fasilitas jemputan bagi yg membutuhkan, semuanya ok.. Lain kali ingin berkunjung lagi kesini. Terima kasih
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:31:03	iOS	10001685260451777	Bobobox Paskal	Sky Double	Memuaskan
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 4:25:42	Android	10001685142310711	Bobobox Paskal	SKY SINGLE	tempatnya bagus asik,kamar mandi bersih recommended banget apalagi lokasinya yang strategis dekat dengan stasiun,bakal kesini lagi sih 👍🏻
10	2023-05-27 23:00:00	2023-05-28 23:00:00	2023-05-29 3:56:39	iOS	10231685263034323	Bobocabin Kintamani 	Deluxe Cabin	Good
0	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 3:56:04	Android	10121685244316441	Bobobox Juanda Jakarta	EARTH SINGLE	Tidak bisa titip barang sebentar. Padahal cuma mau keluar sebentar.
9	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 3:56:01	Android	10261685106591645	Bobocabin Baturraden	DELUXE CABIN	pengalaman yang bener2 keren dan menyenangkan. untuk masukannya jalan ke curug tirtasela di buat lebih aman
10	2023-05-27 23:00:00	2023-05-28 23:00:00	2023-05-29 3:53:33	iOS	10231685095622532	Bobocabin Kintamani 	Deluxe Cabin	Udahh bagus bgt
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 3:46:56	Android	10231685075653219	Bobocabin Kintamani 	DELUXE CABIN	We had a comfortable stay with superb views, chilly atmosphere, and modern amenities.
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 3:41:41	Android	10171685148694814	Bobocabin Ranca Upas	STANDARD CABIN	Menyenangkan, rekomendasi
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 3:28:17	Android	10061685103479218	Bobobox Kebayoran Baru	EARTH SINGLE	Mantap dan puas
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 3:25:53	Android	10181685238681413	Bobobox Mega Bekasi	EARTH SINGLE	Good
2	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 3:16:35	iOS	10221685263460847	Bobobox ITC Kuningan	Earth Double	Toilet bau banget mandi gak nyaman dan kotor, bau pesing air berantakan kemana2. Kamar tidur bau banget pas pertama datang bau ketek abang2 jadi gak nyaman
8	2023-05-11 0:00:00	2023-05-12 0:00:00	2023-05-29 3:14:41	Android	10241683306677496	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Bersih nyaman tenang cuma sayang air panasnya kurang
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 3:12:06	Android	10231684808317371	Bobocabin Kintamani 	DELUXE CABIN	Best view!!
8	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-29 3:08:53	Android	10131684896763625	Bobobox Malioboro	SKY DOUBLE	Toilet yang ada renovasi Beberapa dispenser airnya kosong.
10	2023-05-07 0:00:00	2023-05-08 0:00:00	2023-05-29 3:08:46	iOS	10021683432926741	Bobobox Cipaganti	Sky Double	good
8	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-29 3:07:21	Android	10131683738248495	Bobobox Malioboro	EARTH DOUBLE	Pas nginap ada renovasi di sekitaran toilet. Jadi rada kotor kalau ke toilet.
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 2:50:06	iOS	10231683603330742	Bobocabin Kintamani 	Executive Cabin	Good
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 2:44:36	Android	1.02317E+16	Bobocabin Kintamani 	DELUXE CABIN	Everything is good.
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 2:40:38	iOS	10071685270842280	Bobobox Alun-Alun Bandung	Earth Double	i love that
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 2:27:42	iOS	10181685208499834	Bobobox Mega Bekasi	Sky Single	Good
10	2023-05-27 23:00:00	2023-05-28 23:00:00	2023-05-29 2:07:39	iOS	10231684502499073	Bobocabin Kintamani 	Deluxe Cabin Hot Tub	2nd time stayed at Bobocabin and still amazing! The hot tub was great at night with Danau Batur view. Eventhough the room small but clean and cozy, i love it. 
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 1:46:29	Android	10231682667981381	Bobocabin Kintamani 	DELUXE CABIN HOT TUB	Pemandangan sangat bagus terutama pada pagi hari, cabin bersih. Dapat free upgrade ke hot tube cabin. Kalau mau kesini harus lewat jl. Songdikit.
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 1:41:06	Android	10231685149098946	Bobocabin Kintamani 	DELUXE CABIN	View yang sangat keren dari cabin
9	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 1:30:01	Android	10351685148288631	Bobocabin Madasari Pangandaran	DELUXE CABIN	Cuma blum ada resto ajh....
9	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-29 1:23:58	Android	10231685163950094	Bobocabin Kintamani 	DELUXE CABIN	Very nice view. Very quite place and very kind staff
